dispensary_slug,sku,batch_id,name,name_raw,brand,category,variant,price_cents,thc_percent,cbd_percent,classification,in_stock,product_url,image_url,scraped_at
brooklyn-organic-buds,1444,,Kickflys | Blackscotti,Kickflys - Blackscotti - 3.5G - Premium Flower,Kickfly's,flower,3.5g,3097,,,indica,FALSE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-blackscotti-3-5g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774364351009-674809745-packaging%20with%20flower%20icon%20.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1440,1A4120300000836000000322,Kickflys | Blue Nerdz,Kickflys - Blue Nerdz - 14G - Premium Flower,Kickfly's,flower,14g,7965,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-blue-nerdz-14g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774359133431-92266183-IMG_4872.jpeg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1439,1A4120300000836000000321,Kickflys | Cookie Dream,Kickflys - Cookie Dream - 14G - Premium Flower,Kickfly's,flower,14g,9000,,,sativa leaning hybrid,TRUE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-cookie-dream-14g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774358737260-495520876-IMG_4872.jpeg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1445,,Kickflys | El chivo,Kickflys - El chivo - 3.5G - Premium Flower,Kickfly's,flower,3.5g,3097,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-el-chivo-3-5g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774364881774-117304212-packaging%20with%20flower%20icon%20.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1441,,Kickflys | Fumez,Kickflys - Fumez - 14G - Premium Flower,Kickfly's,flower,14g,7965,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-fumez-14g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774360137975-578712187-strain-39.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1447,1A4120300000836000000327,Kickflys | Fumez,Kickflys - Fumez - 3.5G - Premium Flower,Kickfly's,flower,3.5g,3097,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-fumez-3-5g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774365956414-725916724-packaging%20with%20flower%20icon%20.png,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1438,,Kickflys | Mule Fuel-,Kickflys - Mule Fuel- 14G - Premium Flower,Kickfly's,flower,14g,7965,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kickflys-kickflys-mule-fuel-14g-premium-flower,https://d1qjybsjlbmhj3.cloudfront.net/1774358065822-917622900-IMG_4872.jpeg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1279,1A4120300000C1E000006529,Large Bud | Indoor Grape Mochi,Kings & Queens - Large Bud - 3.5g - Indoor Grape Mochi,Kings & Queens,flower,3.5g,3200,,,hybrid,TRUE,https://brooklynorganicbuds.com/store/product/kings-queens-kings-queens-large-bud-3-5g-indoor-grape-mochi,https://d1qjybsjlbmhj3.cloudfront.net/1769551089208-881353087-mochi.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1280,,McRuntz,Kings & Queens - McRuntz - Premium Flower - 3.5g,Kings & Queens,flower,3.5g,2832,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kings-queens-kings-queens-mcruntz-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1769557738912-232342498-Untitled-design--15--7711fc3e-5e6d-4505-82bb-3c1a2175e023.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1278,1A4120300000C1E000006527,Znackz,Kings & Queens - Znackz - Premium Flower - 3.5g,Kings & Queens,flower,3.5g,2832,,,indica,TRUE,https://brooklynorganicbuds.com/store/product/kings-queens-kings-queens-znackz-premium-flower-3-5g,https://d1qjybsjlbmhj3.cloudfront.net/1769557890010-535212930-Znacks.jpg,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1111,,Donny Burger x Strawberry Cough | Infused,Kings Road - Donny Burger x Strawberry Cough - Infused Pre-Roll Pack - .5g - 2pk,Kings Road,preroll,1g,1416,,,sativa,FALSE,https://brooklynorganicbuds.com/store/product/kings-road-kings-road-donny-burger-x-strawberry-cough-infused-pre-roll-pack-5g-2pk,https://d1qjybsjlbmhj3.cloudfront.net/1760037824039-760737185-donnyburgerxStrawberry.webp,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1058,,Ghost Train x Strawberry Cough | Infused,Kings Road - Ghost Train x Strawberry Cough - Infused Pre-Roll Pack - 1g - 2pk,Kings Road,preroll,1g,1416,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kings-road-kings-road-ghost-train-x-strawberry-cough-infused-pre-roll-pack-1g-2pk,https://d1qjybsjlbmhj3.cloudfront.net/1756559249161-789383522-Kings%20Road%20Pre%20Roll.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1186,,Kush Breath x Nimbus Snacks | Infused,Kings Road - Kush Breath x Nimbus Snacks - Infused Pre-Roll Pack - 2pk - 1g,Kings Road,preroll,1g,1416,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kings-road-kings-road-kush-breath-x-nimbus-snacks-infused-pre-roll-pack-2pk-1g,https://d1qjybsjlbmhj3.cloudfront.net/1761934654190-391279361-kingsroad%20-%202pk.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1059,,Kushberry x Haze | Infused,Kings Road - Kushberry x Haze - Infused Pre-Roll Pack - 1g - 2pk,Kings Road,preroll,1g,1416,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kings-road-kings-road-kushberry-x-haze-infused-pre-roll-pack-1g-2pk,https://d1qjybsjlbmhj3.cloudfront.net/1756559855182-820624442-Kings%20Road%20Pre%20Roll.avif,2026-05-03T16:21:56.721305+00:00
brooklyn-organic-buds,1060,,Rainbow Sherb 11 x Gelato 41 | Infused,Kings Road - Rainbow Sherb 11 x Gelato 41 - Infused Pre-Roll Pack - 1g - 2pk,Kings Road,preroll,1g,1416,,,hybrid,FALSE,https://brooklynorganicbuds.com/store/product/kings-road-kings-road-rainbow-sherb-11-x-gelato-41-infused-pre-roll-pack-1g-2pk,https://d1qjybsjlbmhj3.cloudfront.net/1756559996009-862054849-Kings%20Road%20Pre%20Roll.avif,2026-05-03T16:21:56.721305+00:00
